data:max_stress_xx:value,data:max_stress_yy:value,data:max_vonmises_stress:value,data:p1_stress_xx:value,data:p1_stress_yy:value,data:p1_vonmises_stress:value,data:p2_stress_xx:value,data:p2_stress_yy:value,data:p2_vonmises_stress:value,data:p3_stress_xx:value,data:p3_stress_yy:value,data:p3_vonmises_stress:value,data:p4_stress_xx:value,data:p4_stress_yy:value,data:p4_vonmises_stress:value,data:p5_stress_xx:value,data:p5_stress_yy:value,data:p5_vonmises_stress:value,data:p6_stress_xx:value,data:p6_stress_yy:value,data:p6_vonmises_stress:value,data:p7_stress_xx:value,data:p7_stress_yy:value,data:p7_vonmises_stress:value,data:p8_stress_xx:value,data:p8_stress_yy:value,data:p8_vonmises_stress:value,data:p9_stress_xx:value,data:p9_stress_yy:value,data:p9_vonmises_stress:value
10640.61111,19170.2518,26392.34067,-890.5201581,3347.668943,3835.743657,1133.964833,9148.422045,8591.594029,-3.583462272,10042.05335,10043.91046,-0.177443093,10046.97989,10047.13405,0.018425024,10038.53897,10038.52978,0.177587724,10030.16623,10030.01263,-3.713284444,10042.30848,10044.22663,1163.422147,9099.420834,8533.927851,-1071.295661,2929.181026,3606.278775
11422.25169,21034.48997,28793.014,-836.6359969,3796.308256,4232.93761,1419.576271,8620.860243,7967.016436,-7.296307883,9761.039205,9764.503199,-0.254583967,9758.55625,9758.77748,-0.001420084,9746.743151,9746.742466,0.230098061,9735.673504,9735.474309,-7.325442102,9761.500128,9764.961517,1440.993344,8587.335673,7928.359555,-1051.791679,3377.598117,4034.670609
10877.12487,19617.30828,27003.33387,-1080.534628,3069.902468,3751.828229,1236.560007,8990.970426,8398.097815,-4.783289773,9979.571572,9981.997085,0.209457929,9963.922597,9963.741398,0.02902469,9973.794638,9973.779951,-0.211361351,9983.835985,9984.019601,-4.94571451,9979.978974,9982.477219,1271.356898,8935.460469,8332.888633,-1065.196845,3080.88539,3748.392806
11469.65225,20887.07717,28670.38568,-1043.014598,3420.14889,4068.620159,1478.207168,8556.971296,7887.390754,-7.451279681,9774.603717,9778.093674,-0.0605676,9761.388955,9761.441901,-0.018266653,9758.809308,9758.81681,0.031098535,9757.059857,9757.033298,-7.509352306,9775.772436,9779.246916,1531.185878,8477.1663,7794.91627,-1019.067283,3438.213611,4063.009267
11371.9861,20558.30942,28269.38112,-1038.73116,3394.606871,4039.68102,1470.855116,8525.998866,7859.235258,-7.408631851,9744.148576,9747.602538,-0.031399728,9729.248314,9729.275884,-0.0196237,9728.052213,9728.060387,0.00173209,9727.684658,9727.683486,-7.403146929,9743.997744,9747.454783,1464.110179,8536.364897,7871.199959,-1041.831513,3392.280786,4040.390509
11244.7275,20419.37306,28050.08574,-1033.452619,3311.497299,3948.157718,1450.82143,8607.216499,7948.679206,-6.96779198,9834.418184,9837.755539,0.086508739,9817.356469,9817.282135,0.023406924,9821.520253,9821.507612,-0.101459526,9826.238545,9826.32722,-6.776144601,9833.292366,9836.570482,1389.874128,8700.421575,8057.258373,-1060.669287,3291.410027,3954.466416
10803.28554,19380.98753,26729.26567,-1087.057062,3009.228911,3696.386926,1192.878403,9175.15644,8599.063393,-3.592875478,10124.94084,10126.8076,-0.054776552,10124.12921,10124.17713,0.017281056,10121.49255,10121.48398,0.055259466,10118.91277,10118.86534,-3.68810715,10125.11261,10127.02497,1214.376907,9140.7969,8558.337744,-1077.72871,3015.848788,3694.306924
11213.02311,20022.37666,27614.44735,-1038.736155,3322.681403,3965.70164,1442.272136,8586.307229,7929.211806,-7.103293307,9793.847731,9797.220283,-0.039453326,9781.670168,9781.704926,0.009363894,9779.95916,9779.953239,0.018837681,9778.917373,9778.901574,-7.143097545,9794.169372,9797.550674,1458.385391,8561.933467,7900.874864,-1031.594564,3328.063289,3964.103408
10968.70143,19787.65942,27256.41614,-1070.318187,3137.384125,3807.545558,1298.628987,8947.638341,8335.722542,-5.049020734,10007.70786,10010.2589,-0.183906808,10010.14598,10010.30575,0.029677271,10001.40086,10001.38583,0.181986275,9992.826825,9992.669437,-4.851931355,10007.22878,10009.69057,1257.902343,9011.431181,8410.703891,-1088.252705,3123.7078,3810.771297
10944.66927,19901.91477,27359.77553,-1077.784104,3121.762926,3800.514355,1271.411705,8925.984857,8321.185464,-5.216566785,9945.288156,9947.91166,0.05852917,9935.800928,9935.750623,0.031863847,9938.531696,9938.515516,-0.061257869,9941.468681,9941.522229,-5.027994406,9944.75598,9947.297405,1230.409796,8992.331205,8398.734182,-889.0758018,3537.077281,4020.433683
11425.59893,20991.33153,28756.36636,-1065.473187,3358.388794,4025.880577,1415.346615,8698.763599,8046.705958,-6.993598538,9838.659532,9842.034676,0.154911504,9818.90815,9818.77445,0.022680138,9826.313046,9826.300725,-0.170740889,9834.2956,9834.444295,-7.013578339,9838.751942,9842.134575,1420.094075,8691.81584,8038.740032,-1063.37829,3360.604073,4026.090264
11369.85934,20849.1377,28585.24206,-1070.191286,3342.123201,4014.282698,1398.308362,8714.716907,8067.425399,-6.921824728,9833.132545,9836.481863,-0.098873265,9825.723224,9825.809539,0.024510307,9821.128125,9821.114909,0.08377292,9817.093127,9817.021052,-6.929776105,9833.169819,9836.522092,1400.235669,8711.851807,8064.139995,-1069.331481,3343.00273,4014.341707
11120.88925,19925.53613,27468.04181,-1079.960916,3197.464691,3875.625772,1315.981193,8935.259354,8315.824732,-5.415093385,9992.004335,9994.723798,0.219457064,9974.539756,9974.350019,0.033111207,9984.88954,9984.872698,-0.222945943,9995.474747,9995.668478,-5.631386548,9992.582665,9995.398064,1360.221816,8867.991284,8236.805825,-1060.685825,3212.991484,3872.802891
11053.98204,19900.24723,27415.02181,-1082.645466,3182.221952,3864.320112,1298.734203,8909.061932,8294.275011,-5.561947098,9942.595485,9945.377414,-0.056461341,9937.754675,9937.804228,0.034119825,9935.052503,9935.035108,0.052168874,9932.617385,9932.57276,-5.703166906,9943.024513,9945.866798,1329.326005,8861.232721,8238.325896,-1068.982781,3192.646012,3861.797663
10669.56509,18825.06505,26057.5502,-1061.694463,3021.450451,3687.925038,1238.685288,8939.126004,8347.726278,-4.775471136,9960.747248,9963.162752,-0.067089663,9958.061495,9958.120052,0.028590743,9954.84779,9954.833321,0.065356552,9951.79615,9951.739873,-4.730989467,9960.645573,9963.040597,1229.915196,8952.86769,8363.817946,-1065.425761,3018.322178,3688.30103
10760.86659,19196.21762,26515.19796,-1074.091027,3032.832232,3708.706258,1228.285617,9050.572554,8462.423839,-4.235098664,10048.02868,10050.199,0.098110167,10038.76876,10038.68399,0.023269475,10043.37522,10043.36352,-0.098556729,10048.08215,10048.16785,-4.14721548,10047.84782,10049.97701,1209.69118,9080.230738,8497.38158,-1082.181358,3026.822672,3710.261543
10781.88173,19385.93934,26722.61716,-1073.900674,3022.427741,3698.201642,1222.582249,9070.004514,8484.13722,-4.081145943,10063.61594,10065.71383,0.095359309,10054.78248,10054.70015,0.021384884,10059.25985,10059.24913,-0.095479591,10063.82262,10063.90569,-3.910886539,10063.27813,10065.29577,1186.059035,9128.648383,8553.296407,-1089.850269,3010.708405,3701.358154
11045.87812,20104.34695,27587.50812,-1067.723709,3172.15925,3843.376947,1310.827555,8765.827796,8147.659933,-6.199524855,9824.840812,9827.882553,-0.237622713,9826.302696,9826.509475,0.030945427,9815.09228,9815.07619,0.228142293,9804.298831,9804.101637,-6.260932153,9825.165083,9828.226823,1330.239296,8734.204348,8110.767372,-1058.754569,3177.54555,3840.226541
11302.12726,20917.71957,28617.11703,-864.2452342,3723.427325,4185.855918,1349.437695,8736.480645,8102.57055,-6.854717673,9790.433151,9793.758565,-0.14599525,9785.560886,9785.688024,0.021841596,9778.756027,9778.744097,0.129884,9772.530422,9772.418274,-6.933083201,9791.097961,9794.439228,1383.453308,8681.707201,8039.232369,-1067.03251,3309.45068,3979.866366
11452.26498,20918.09725,28651.79888,-1012.301367,3446.147898,4074.264579,1515.479485,8278.963521,7600.943937,-6.953245019,9549.116838,9552.060371,0.080538285,9521.241967,9521.170875,-0.234503641,9526.11319,9526.227342,-0.152524997,9532.218463,9532.349712,-7.051458535,9548.67462,9551.689221,1499.886679,8303.331203,7628.64262,-1019.680407,3440.581917,4076.018275
11524.01079,21287.69045,29099.96759,-1037.009683,3441.077552,4089.044458,1483.163477,8439.783579,7768.323309,-7.510037926,9654.825562,9658.21709,-0.061925742,9637.900243,9637.953988,-0.112164442,9635.618859,9635.67259,0.011719132,9634.424837,9634.41468,-7.349029529,9656.472661,9659.710125,1547.255647,8341.243652,7655.24569,-1007.23277,3463.158123,4081.557047
10903.42488,19547.02913,26972.00518,-1085.382312,3112.511046,3797.516388,1255.459928,8993.694142,8393.70852,-4.928482228,9991.794414,9994.289056,-0.017581765,9986.620181,9986.635823,0.03102154,9985.748046,9985.732308,0.015258306,9985.064888,9985.052064,-5.291856613,9992.705386,9995.36326,1330.926295,8876.45669,8255.832841,-1052.574553,3137.501499,3791.464647
10908.44963,19460.26919,26889.67349,-1083.477022,3111.149892,3793.109452,1261.686564,9046.640329,8446.120641,-4.523998787,10057.63809,10059.94862,-0.032824736,10054.10432,10054.13308,0.026060489,10052.5076,10052.49447,0.032007922,10051.03378,10051.00636,-4.519859899,10057.63035,10059.93888,1260.955963,9047.725192,8447.392984,-1083.781323,3110.832656,3793.078141
11403.1157,20874.54281,28594.53995,-1046.979108,3367.89603,4021.150289,1442.377093,8552.031512,7892.866988,-7.343448705,9734.50628,9737.948192,-0.179304327,9727.209393,9727.36558,-0.016743745,9719.011148,9719.018024,0.150993823,9711.621578,9711.491221,-7.363260547,9734.746472,9738.189948,1453.067721,8536.049814,7874.581908,-1042.175598,3372.390762,4020.990762
11024.6209,19905.89398,27413.69235,-1085.231464,3170.91629,3855.52255,1287.830133,8926.138752,8314.686236,-5.46478003,9946.756867,9949.495686,0.135589246,9933.085202,9932.9681,0.033902412,9939.468704,9939.4514,-0.139758049,9946.109811,9946.231418,-5.665697772,9947.357329,9950.182359,1331.363316,8857.927943,8234.840285,-1065.802925,3185.550602,3851.755671
10471.58486,18516.3784,25627.06992,-1069.351964,2868.221469,3544.895041,1127.652414,9205.18841,8653.865798,-3.0189478,10123.51237,10125.0943,0.074559374,10117.36226,10117.29784,0.012466335,10120.86827,10120.86208,-0.074039415,10124.40548,10124.46985,-2.981982873,10123.4518,10125.0158,1118.552606,9220.27279,8671.707865,-1073.257417,2865.526697,3545.808612
11111.94119,19927.92104,27475.45943,-1031.65656,3276.357555,3910.900252,1438.5667,8634.408912,7980.310453,-6.761582287,9859.237152,9862.500984,0.048705329,9844.989378,9844.947657,0.029523516,9847.333181,9847.317592,-0.060648729,9850.156812,9850.209919,-6.499934235,9858.027646,9861.196972,1368.661583,8740.610766,8104.260505,-1062.384114,3252.914203,3917.159771
10536.83413,18550.93643,25695.1919,-1044.390386,2939.365888,3591.323546,1222.250271,9028.400481,8446.64499,-3.8970136,10072.30787,10074.31461,0.109820878,10063.03313,10062.93819,0.018940421,10068.19882,10068.18933,-0.109771132,10073.43382,10073.52922,-3.675994501,10071.91382,10073.81431,1174.718197,9103.082628,8534.971456,-1064.034774,2923.892964,3594.243663
10964.55013,19695.86598,27155.28753,-1086.955227,3133.574463,3819.786065,1264.698149,8978.26484,8374.835993,-5.078569858,9980.029303,9982.593641,-0.153942676,9980.990203,9981.12408,0.031716347,9973.668219,9973.652116,0.151218219,9966.551346,9966.42069,-5.360061983,9980.762629,9983.452394,1323.059838,8887.341976,8268.129844,-1061.323784,3153.370954,3815.354244
11300.40799,20806.15565,28476.16273,-1049.91332,3289.78452,3941.795623,1410.920801,8687.848213,8039.866176,-6.700728728,9857.83156,9861.080728,-0.293052187,9860.195636,9860.450464,0.029066865,9846.38295,9846.367681,0.281374978,9833.048265,9832.804976,-6.555966256,9857.04224,9860.2447,1365.700123,8758.950904,8122.88097,-1070.619347,3276.104936,3948.057578
10789.71969,19263.66122,26605.5639,-1082.472906,3063.318401,3747.195671,1228.883678,9000.151414,8409.515163,-4.704453333,9978.435442,9980.824166,-0.008200094,9973.257714,9973.265181,0.028578542,9972.828502,9972.814046,0.006647772,9972.555053,9972.549649,-4.712260685,9978.454667,9980.846907,1230.541977,8997.472426,8406.374455,-1081.733119,3063.854764,3747.040019
10502.7058,18451.76955,25584.50893,-1051.205324,2931.777055,3590.14802,1204.149289,9061.68689,8485.438536,-3.749923998,10077.89137,10079.82822,-0.118346975,10079.69452,10079.79731,0.017788659,10074.0554,10074.0465,0.118482841,10068.47787,10068.37539,-3.514454742,10077.4868,10079.30953,1154.268232,9140.373737,8578.352445,-1071.888059,2914.740504,3592.416239
10900.52435,19535.74197,26943.9295,-1075.230834,3088.014468,3763.205614,1261.676206,9026.135689,8426.681025,-4.518824712,10050.42472,10052.73128,-0.236249208,10056.49371,10056.69876,0.025230846,10045.2663,10045.25359,0.235354844,10034.1609,10033.9572,-4.460780152,10050.30316,10052.58255,1249.893406,9044.465348,8448.286904,-1080.316179,3083.969321,3763.94035
11556.72944,21499.35842,29359.8875,-825.505998,3862.136606,4292.391104,1457.147563,8534.4329,7868.734592,-7.619859523,9702.70908,9706.23985,0.002393288,9684.990996,9684.989261,-0.058757891,9685.542817,9685.570249,-0.041623431,9687.065041,9687.1015,-7.549547292,9704.193496,9707.626081,1518.205664,8439.204823,7759.326388,-1025.814283,3461.168936,4096.20089
10977.27016,19678.91032,27124.33816,-1056.903409,3132.502339,3789.922554,1322.32056,8922.731167,8304.770886,-5.067340754,10027.59765,10030.15644,0.088427083,10017.08482,10017.00897,0.028964656,10021.22148,10021.20694,-0.089796215,10025.52338,10025.602,-4.932964811,10027.26971,10029.76805,1293.207173,8967.924454,8358.208342,-1069.510871,3123.769909,3793.160242
10897.86748,19635.33102,27030.96062,-1065.396869,3134.523003,3804.24723,1293.059518,8773.768934,8161.56932,-6.011706511,9822.726061,9825.684134,0.121759264,9807.728483,9807.623358,0.032769485,9813.484119,9813.467146,-0.1298126,9819.613176,9819.726257,-5.95470074,9822.486495,9825.423057,1278.346819,8797.534013,8189.160638,-1072.088054,3129.703693,3805.747255
11321.09786,20771.56997,28420.33992,-1032.500124,3357.952144,4002.560974,1446.631161,8390.331074,7730.890803,-7.264810479,9585.591478,9588.841547,-0.141462404,9572.222464,9572.345247,-0.120541951,9566.219542,9566.277493,0.09045048,9561.294996,9561.216461,-7.237176245,9585.749295,9588.97767,1452.771063,8380.245366,7719.272077,-1029.523034,3359.541572,4001.220261
11303.7321,20680.41133,28339.91794,-1036.94764,3324.53563,3966.299566,1444.754574,8568.359667,7910.673477,-7.136224747,9778.616518,9781.995818,-0.223435407,9774.850615,9775.045063,0.00866548,9764.451109,9764.445591,0.202887123,9754.720556,9754.545212,-7.059946968,9777.827888,9781.197803,1405.677468,8629.287991,7981.431497,-1054.809833,3312.286664,3971.410685
11415.29928,21030.76099,28802.7943,-839.7793741,3808.312156,4249.503285,1417.973587,8614.69013,7960.33438,-7.397013907,9744.194259,9747.691975,0.029037471,9727.690756,9727.665929,-0.016793733,9729.334667,9729.341465,-0.058009744,9731.79793,9731.848616,-7.451430906,9745.9907,9749.445617,1498.361526,8489.717388,7816.161839,-1028.058165,3411.49514,4046.119427
11198.23289,20387.9383,28005.18365,-1074.954418,3263.406889,3939.584669,1351.361758,8774.614004,8142.077722,-6.487597998,9854.691056,9857.863808,-0.10477573,9849.149714,9849.241105,0.029554493,9844.240132,9844.224537,0.092793492,9839.812697,9839.732764,-6.784471496,9856.153042,9859.429255,1434.7758,8645.995343,7992.201977,-1037.51963,3291.167389,3931.283545
11301.06265,20698.25507,28361.98441,-878.4638152,3688.833654,4163.407809,1315.017118,8828.83981,8205.295379,-6.417460155,9841.793731,9844.951195,0.256729255,9819.757409,9819.53559,0.030039598,9831.915129,9831.899439,-0.267761287,9844.538798,9844.771824,-6.689449299,9843.16145,9846.413225,1391.863472,8707.549422,8064.75176,-1059.21597,3289.733578,3951.136333
10827.87996,19397.42735,26729.51917,-1066.301566,3056.744088,3726.368232,1252.706911,8935.873664,8339.370028,-4.926086397,9961.108542,9963.596352,0.313857846,9940.125724,9939.853964,0.028914697,9954.937058,9954.922414,-0.316096615,9969.927304,9970.201709,-4.894128815,9961.03865,9963.511502,1246.919916,8944.667896,8349.633839,-1068.722993,3054.374222,3726.27571
11433.71995,20759.92117,28520.61084,-1047.019527,3411.890153,4064.847992,1465.098181,8559.245122,7893.025041,-7.445516088,9757.810549,9761.299658,0.017417592,9740.980371,9740.965603,-0.016339573,9742.076299,9742.082857,-0.046396514,9743.99268,9744.033265,-7.456268136,9758.103785,9761.586948,1478.262305,8538.953065,7869.596934,-1040.917705,3416.412726,4063.395295
10871.10227,19415.59917,26801.30295,-1074.312346,3103.206837,3778.786158,1267.796263,8941.02833,8338.137994,-5.075100348,9965.858386,9968.416905,-0.10961802,9964.634217,9964.729635,0.031054622,9959.409836,9959.394071,0.107118513,9954.379838,9954.287359,-5.076802079,9965.865963,9968.425051,1268.429511,8939.912649,8336.81387,-1074.003473,3103.273876,3778.561998
11111.51469,20098.17153,27628.6508,-1062.913873,3211.038064,3875.766658,1346.034724,8778.741955,8150.359175,-6.193140489,9879.531592,9882.577016,0.067162458,9866.768816,9866.711671,0.03252131,9869.938077,9869.921351,-0.075112022,9873.495565,9873.561788,-6.315064865,9880.029055,9883.120953,1377.158343,8730.304722,8093.703941,-1049.061025,3220.79321,3872.240366
11189.77305,20602.68958,28211.29856,-873.4622511,3646.626795,4115.913723,1303.168377,8838.745792,8220.451949,-6.133021677,9855.846448,9858.877677,0.252110556,9834.808393,9834.590297,0.033623318,9846.726368,9846.708984,-0.260326429,9859.028525,9859.254811,-6.179223838,9856.026077,9859.07563,1313.899233,8821.761793,8200.83091,-868.9922484,3651.735365,4116.142254
10899.46984,19572.76194,26981.98969,-1081.631611,3083.396838,3764.866485,1246.10641,9037.086927,8441.918687,-4.493710018,10035.67079,10037.96552,-0.100344432,10035.36485,10035.45224,0.025436877,10030.57006,10030.55726,0.099655829,10025.89536,10025.80939,-4.359844114,10035.3869,10037.61905,1219.194239,9079.577039,8491.846569,-887.9756868,3506.19724,3986.807618
11091.28307,19949.93147,27490.87057,-1071.891125,3221.218904,3893.375365,1338.095375,8831.869013,8205.137585,-5.986854445,9912.628563,9915.59368,0.021622395,9902.842116,9902.823909,0.034926076,9903.848438,9903.830494,-0.027874062,9905.182462,9905.207169,-5.945749596,9912.484432,9915.432789,1328.620461,8846.697963,8222.446822,-1076.163479,3218.001684,3894.219468
11056.15122,19959.64593,27478.25135,-1079.253334,3176.77555,3855.343161,1303.024218,8918.333499,8302.966365,-5.455539123,9963.19581,9965.930735,0.02240931,9954.903016,9954.884258,0.033414795,9955.925969,9955.908992,-0.025961837,9957.192751,9957.215923,-5.575074588,9963.545591,9966.332019,1329.090649,8877.566107,8255.134887,-1067.65045,3185.25691,3852.817114
11119.46993,20256.77095,27822.60683,-861.545165,3664.936356,4124.369016,1327.819484,8744.483318,8118.308274,-6.599249987,9794.439209,9797.650737,-0.067328644,9786.552184,9786.611083,0.024600352,9783.444038,9783.430802,0.052951905,9780.871736,9780.826305,-6.7907976,9795.654266,9798.92146,1392.741542,8641.648,7999.169469,-1048.158734,3260.602376,3912.977968
11421.90423,20927.00098,28675.60265,-1043.757687,3404.324908,4056.928302,1458.779836,8491.792934,7827.298511,-7.485371474,9683.102097,9686.547126,-0.123126777,9671.032404,9671.139297,-0.057369712,9665.664113,9665.6908,0.08418315,9661.253578,9661.18059,-7.466200997,9683.530591,9686.947859,1476.489684,8464.039223,7795.413449,-1035.418211,3410.316031,4054.747762
10830.4683,19357.83095,26724.81796,-1081.379942,3074.022177,3756.198756,1238.784538,9009.319929,8415.869595,-4.657038772,9999.728089,10002.09622,0.093813643,9989.845043,9989.764047,0.027790817,9994.244482,9994.230435,-0.09515925,9998.789603,9998.87242,-4.639394088,9999.688122,10002.04812,1235.245076,9014.917157,8422.432377,-1082.929895,3072.775992,3756.404159
