time,void_total_density,void_average_radius,frank_total_density,frank_average_radius
30830,1.43E+12,4.23E-07,4.1146E+19,6.5675E-07
30831,1.43E+12,4.23E-07,4.1147E+19,6.5675E-07
30832,1.43E+12,4.23E-07,4.1148E+19,6.5675E-07
30833,1.43E+12,4.23E-07,4.115E+19,6.5675E-07
30834,1.43E+12,4.23E-07,4.1151E+19,6.5675E-07
30835,1.43E+12,4.23E-07,4.1152E+19,6.5675E-07
30836,1.43E+12,4.23E-07,4.1153E+19,6.5675E-07
30837,1.43E+12,4.23E-07,4.1155E+19,6.5675E-07
30838,1.43E+12,4.23E-07,4.1156E+19,6.5675E-07
30839,1.43E+12,4.23E-07,4.1157E+19,6.5675E-07
30840,1.43E+12,4.23E-07,4.1158E+19,6.5675E-07
30841,1.43E+12,4.23E-07,4.1159E+19,6.5675E-07
30842,1.43E+12,4.23E-07,4.1161E+19,6.5675E-07
30843,1.43E+12,4.23E-07,4.1162E+19,6.5675E-07
30844,1.43E+12,4.23E-07,4.1163E+19,6.5675E-07
30845,1.43E+12,4.23E-07,4.1164E+19,6.5675E-07
30846,1.43E+12,4.23E-07,4.1166E+19,6.5675E-07
30847,1.43E+12,4.23E-07,4.1167E+19,6.5675E-07
30848,1.43E+12,4.23E-07,4.1168E+19,6.5675E-07
30849,1.43E+12,4.23E-07,4.1169E+19,6.5675E-07
30850,1.43E+12,4.23E-07,4.1171E+19,6.5675E-07
30851,1.43E+12,4.23E-07,4.1172E+19,6.5675E-07
30852,1.43E+12,4.23E-07,4.1173E+19,6.5675E-07
30853,1.43E+12,4.23E-07,4.1174E+19,6.5675E-07
30854,1.43E+12,4.23E-07,4.1175E+19,6.5675E-07
30855,1.43E+12,4.23E-07,4.1177E+19,6.5675E-07
30856,1.43E+12,4.23E-07,4.1178E+19,6.5675E-07
30857,1.43E+12,4.23E-07,4.1179E+19,6.5675E-07
30858,1.43E+12,4.23E-07,4.118E+19,6.5675E-07
30859,1.43E+12,4.23E-07,4.1182E+19,6.5675E-07
30860,1.43E+12,4.23E-07,4.1183E+19,6.5675E-07
30861,1.43E+12,4.23E-07,4.1184E+19,6.5675E-07
30862,1.43E+12,4.23E-07,4.1185E+19,6.5675E-07
30863,1.43E+12,4.23E-07,4.1187E+19,6.5675E-07
30864,1.43E+12,4.23E-07,4.1188E+19,6.5675E-07
30865,1.43E+12,4.23E-07,4.1189E+19,6.5675E-07
30866,1.43E+12,4.23E-07,4.119E+19,6.5675E-07
30867,1.43E+12,4.23E-07,4.1192E+19,6.5675E-07
30868,1.43E+12,4.23E-07,4.1193E+19,6.5675E-07
30869,1.43E+12,4.23E-07,4.1194E+19,6.5675E-07
30870,1.43E+12,4.23E-07,4.1195E+19,6.5675E-07
30871,1.43E+12,4.23E-07,4.1196E+19,6.5675E-07
30872,1.43E+12,4.23E-07,4.1198E+19,6.5675E-07
30873,1.43E+12,4.23E-07,4.1199E+19,6.5675E-07
30874,1.43E+12,4.23E-07,4.12E+19,6.5675E-07
30875,1.43E+12,4.23E-07,4.1201E+19,6.5675E-07
30876,1.43E+12,4.23E-07,4.1203E+19,6.5675E-07
30877,1.43E+12,4.23E-07,4.1204E+19,6.5675E-07
30878,1.43E+12,4.23E-07,4.1205E+19,6.5675E-07
30879,1.43E+12,4.23E-07,4.1206E+19,6.5675E-07
30880,1.43E+12,4.23E-07,4.1208E+19,6.5675E-07
30881,1.43E+12,4.23E-07,4.1209E+19,6.5675E-07
30882,1.43E+12,4.23E-07,4.121E+19,6.5675E-07
30883,1.43E+12,4.23E-07,4.1211E+19,6.5675E-07
30884,1.43E+12,4.23E-07,4.1212E+19,6.5675E-07
30885,1.43E+12,4.23E-07,4.1214E+19,6.5675E-07
30886,1.43E+12,4.23E-07,4.1215E+19,6.5675E-07
30887,1.43E+12,4.23E-07,4.1216E+19,6.5675E-07
30888,1.43E+12,4.23E-07,4.1217E+19,6.5675E-07
30889,1.43E+12,4.23E-07,4.1219E+19,6.5675E-07
30890,1.43E+12,4.23E-07,4.122E+19,6.5675E-07
30891,1.43E+12,4.23E-07,4.1221E+19,6.5675E-07
30892,1.43E+12,4.23E-07,4.1222E+19,6.5675E-07
30893,1.43E+12,4.23E-07,4.1224E+19,6.5675E-07
30894,1.43E+12,4.23E-07,4.1225E+19,6.5675E-07
30895,1.43E+12,4.23E-07,4.1226E+19,6.5675E-07
30896,1.43E+12,4.23E-07,4.1227E+19,6.5675E-07
30897,1.43E+12,4.23E-07,4.1229E+19,6.5675E-07
30898,1.43E+12,4.23E-07,4.123E+19,6.5675E-07
30899,1.43E+12,4.23E-07,4.1231E+19,6.5675E-07
30900,1.43E+12,4.23E-07,4.1232E+19,6.5675E-07
30901,1.43E+12,4.23E-07,4.1233E+19,6.5675E-07
30902,1.43E+12,4.23E-07,4.1235E+19,6.5675E-07
30903,1.43E+12,4.23E-07,4.1236E+19,6.5675E-07
30904,1.43E+12,4.23E-07,4.1237E+19,6.5675E-07
30905,1.43E+12,4.23E-07,4.1238E+19,6.5675E-07
30906,1.43E+12,4.23E-07,4.124E+19,6.5675E-07
30907,1.43E+12,4.23E-07,4.1241E+19,6.5675E-07
30908,1.43E+12,4.23E-07,4.1242E+19,6.5675E-07
30909,1.43E+12,4.23E-07,4.1243E+19,6.5675E-07
30910,1.43E+12,4.23E-07,4.1245E+19,6.5675E-07
30911,1.43E+12,4.23E-07,4.1246E+19,6.5675E-07
30912,1.43E+12,4.23E-07,4.1247E+19,6.5675E-07
30913,1.43E+12,4.23E-07,4.1248E+19,6.5675E-07
30914,1.43E+12,4.23E-07,4.1249E+19,6.5675E-07
30915,1.43E+12,4.23E-07,4.1251E+19,6.5675E-07
30916,1.43E+12,4.23E-07,4.1252E+19,6.5675E-07
30917,1.43E+12,4.23E-07,4.1253E+19,6.5675E-07
30918,1.43E+12,4.23E-07,4.1254E+19,6.5675E-07
30919,1.43E+12,4.23E-07,4.1256E+19,6.5675E-07
30920,1.43E+12,4.23E-07,4.1257E+19,6.5675E-07
30921,1.43E+12,4.23E-07,4.1258E+19,6.5675E-07
30922,1.43E+12,4.23E-07,4.1259E+19,6.5675E-07
30923,1.43E+12,4.23E-07,4.1261E+19,6.5675E-07
30924,1.43E+12,4.23E-07,4.1262E+19,6.5675E-07
30925,1.43E+12,4.23E-07,4.1263E+19,6.5675E-07
30926,1.43E+12,4.23E-07,4.1264E+19,6.5675E-07
30927,1.43E+12,4.23E-07,4.1265E+19,6.5675E-07
30928,1.43E+12,4.23E-07,4.1267E+19,6.5675E-07
30929,1.43E+12,4.23E-07,4.1268E+19,6.5675E-07
30930,1.43E+12,4.23E-07,4.1269E+19,6.5675E-07
30931,1.43E+12,4.23E-07,4.127E+19,6.5675E-07
30932,1.43E+12,4.23E-07,4.1272E+19,6.5675E-07
30933,1.43E+12,4.23E-07,4.1273E+19,6.5675E-07
30934,1.43E+12,4.23E-07,4.1274E+19,6.5675E-07
30935,1.43E+12,4.23E-07,4.1275E+19,6.5675E-07
30936,1.43E+12,4.23E-07,4.1277E+19,6.5675E-07
30937,1.43E+12,4.23E-07,4.1278E+19,6.5675E-07
30938,1.43E+12,4.23E-07,4.1279E+19,6.5675E-07
30939,1.43E+12,4.23E-07,4.128E+19,6.5675E-07
30940,1.43E+12,4.23E-07,4.1282E+19,6.5675E-07
30941,1.43E+12,4.23E-07,4.1283E+19,6.5675E-07
30942,1.43E+12,4.23E-07,4.1284E+19,6.5675E-07
30943,1.43E+12,4.23E-07,4.1285E+19,6.5675E-07
30944,1.43E+12,4.23E-07,4.1286E+19,6.5675E-07
30945,1.43E+12,4.23E-07,4.1288E+19,6.5675E-07
30946,1.43E+12,4.23E-07,4.1289E+19,6.5675E-07
30947,1.43E+12,4.23E-07,4.129E+19,6.5675E-07
30948,1.43E+12,4.23E-07,4.1291E+19,6.5675E-07
30949,1.43E+12,4.23E-07,4.1293E+19,6.5675E-07
30950,1.43E+12,4.23E-07,4.1294E+19,6.5675E-07
30951,1.43E+12,4.23E-07,4.1295E+19,6.5675E-07
30952,1.43E+12,4.23E-07,4.1296E+19,6.5675E-07
30953,1.43E+12,4.23E-07,4.1298E+19,6.5675E-07
30954,1.43E+12,4.23E-07,4.1299E+19,6.5675E-07
30955,1.43E+12,4.23E-07,4.13E+19,6.5675E-07
30956,1.43E+12,4.23E-07,4.1301E+19,6.5675E-07
30957,1.43E+12,4.23E-07,4.1302E+19,6.5675E-07
30958,1.43E+12,4.23E-07,4.1304E+19,6.5675E-07
30959,1.43E+12,4.23E-07,4.1305E+19,6.5675E-07
30960,1.43E+12,4.23E-07,4.1306E+19,6.5675E-07
30961,1.43E+12,4.23E-07,4.1307E+19,6.5675E-07
30962,1.43E+12,4.23E-07,4.1309E+19,6.5675E-07
30963,1.43E+12,4.23E-07,4.131E+19,6.5675E-07
30964,1.43E+12,4.23E-07,4.1311E+19,6.5675E-07
30965,1.43E+12,4.23E-07,4.1312E+19,6.5675E-07
30966,1.43E+12,4.23E-07,4.1314E+19,6.5675E-07
30967,1.43E+12,4.23E-07,4.1315E+19,6.5675E-07
30968,1.43E+12,4.23E-07,4.1316E+19,6.5675E-07
30969,1.43E+12,4.23E-07,4.1317E+19,6.5675E-07
30970,1.43E+12,4.23E-07,4.1319E+19,6.5675E-07
30971,1.43E+12,4.23E-07,4.132E+19,6.5675E-07
30972,1.43E+12,4.23E-07,4.1321E+19,6.5675E-07
30973,1.43E+12,4.23E-07,4.1322E+19,6.5675E-07
30974,1.43E+12,4.23E-07,4.1323E+19,6.5675E-07
30975,1.43E+12,4.23E-07,4.1325E+19,6.5675E-07
30976,1.43E+12,4.23E-07,4.1326E+19,6.5675E-07
30977,1.43E+12,4.23E-07,4.1327E+19,6.5675E-07
30978,1.43E+12,4.23E-07,4.1328E+19,6.5675E-07
30979,1.43E+12,4.23E-07,4.133E+19,6.5675E-07
30980,1.43E+12,4.23E-07,4.1331E+19,6.5675E-07
30981,1.43E+12,4.23E-07,4.1332E+19,6.5675E-07
30982,1.43E+12,4.23E-07,4.1333E+19,6.5675E-07
30983,1.43E+12,4.23E-07,4.1335E+19,6.5675E-07
30984,1.43E+12,4.23E-07,4.1336E+19,6.5675E-07
30985,1.43E+12,4.23E-07,4.1337E+19,6.5675E-07
30986,1.43E+12,4.23E-07,4.1338E+19,6.5675E-07
30987,1.43E+12,4.23E-07,4.1339E+19,6.5675E-07
30988,1.43E+12,4.23E-07,4.1341E+19,6.5675E-07
30989,1.43E+12,4.23E-07,4.1342E+19,6.5675E-07
30990,1.43E+12,4.23E-07,4.1343E+19,6.5675E-07
30991,1.43E+12,4.23E-07,4.1344E+19,6.5675E-07
30992,1.43E+12,4.23E-07,4.1346E+19,6.5675E-07
30993,1.43E+12,4.23E-07,4.1347E+19,6.5675E-07
30994,1.43E+12,4.23E-07,4.1348E+19,6.5675E-07
30995,1.42E+12,4.23E-07,4.1349E+19,6.5675E-07
30996,1.42E+12,4.23E-07,4.1351E+19,6.5675E-07
30997,1.42E+12,4.23E-07,4.1352E+19,6.5675E-07
30998,1.42E+12,4.23E-07,4.1353E+19,6.5675E-07
30999,1.42E+12,4.23E-07,4.1354E+19,6.5675E-07
31000,1.42E+12,4.23E-07,4.1356E+19,6.5675E-07
31001,1.42E+12,4.23E-07,4.1357E+19,6.5675E-07
31002,1.42E+12,4.23E-07,4.1358E+19,6.5675E-07
31003,1.42E+12,4.23E-07,4.1359E+19,6.5675E-07
31004,1.42E+12,4.23E-07,4.136E+19,6.5675E-07
31005,1.42E+12,4.23E-07,4.1362E+19,6.5675E-07
31006,1.42E+12,4.23E-07,4.1363E+19,6.5675E-07
31007,1.42E+12,4.23E-07,4.1364E+19,6.5675E-07
31008,1.42E+12,4.23E-07,4.1365E+19,6.5675E-07
31009,1.42E+12,4.23E-07,4.1367E+19,6.5675E-07
31010,1.42E+12,4.23E-07,4.1368E+19,6.5675E-07
31011,1.42E+12,4.23E-07,4.1369E+19,6.5675E-07
31012,1.42E+12,4.23E-07,4.137E+19,6.5675E-07
31013,1.42E+12,4.23E-07,4.1372E+19,6.5675E-07
31014,1.42E+12,4.23E-07,4.1373E+19,6.5675E-07
31015,1.42E+12,4.23E-07,4.1374E+19,6.5675E-07
31016,1.42E+12,4.23E-07,4.1375E+19,6.5675E-07
31017,1.42E+12,4.23E-07,4.1376E+19,6.5675E-07
31018,1.42E+12,4.23E-07,4.1378E+19,6.5675E-07
31019,1.42E+12,4.23E-07,4.1379E+19,6.5675E-07
31020,1.42E+12,4.23E-07,4.138E+19,6.5675E-07
31021,1.42E+12,4.23E-07,4.1381E+19,6.5675E-07
31022,1.42E+12,4.23E-07,4.1383E+19,6.5675E-07
31023,1.42E+12,4.23E-07,4.1384E+19,6.5675E-07
31024,1.42E+12,4.23E-07,4.1385E+19,6.5675E-07
31025,1.42E+12,4.23E-07,4.1386E+19,6.5675E-07
31026,1.42E+12,4.23E-07,4.1388E+19,6.5675E-07
31027,1.42E+12,4.23E-07,4.1389E+19,6.5675E-07
31028,1.42E+12,4.23E-07,4.139E+19,6.5675E-07
31029,1.42E+12,4.23E-07,4.1391E+19,6.5675E-07
31030,1.42E+12,4.23E-07,4.1392E+19,6.5675E-07
31031,1.42E+12,4.23E-07,4.1394E+19,6.5675E-07
31032,1.42E+12,4.23E-07,4.1395E+19,6.5675E-07
31033,1.42E+12,4.23E-07,4.1396E+19,6.5675E-07
31034,1.42E+12,4.23E-07,4.1397E+19,6.5675E-07
31035,1.42E+12,4.23E-07,4.1399E+19,6.5675E-07
31036,1.42E+12,4.23E-07,4.14E+19,6.5675E-07
31037,1.42E+12,4.23E-07,4.1401E+19,6.5675E-07
31038,1.42E+12,4.23E-07,4.1402E+19,6.5675E-07
31039,1.42E+12,4.23E-07,4.1404E+19,6.5675E-07
31040,1.42E+12,4.23E-07,4.1405E+19,6.5675E-07
31041,1.42E+12,4.23E-07,4.1406E+19,6.5675E-07
31042,1.42E+12,4.23E-07,4.1407E+19,6.5675E-07
31043,1.42E+12,4.23E-07,4.1409E+19,6.5675E-07
31044,1.42E+12,4.23E-07,4.141E+19,6.5675E-07
31045,1.42E+12,4.23E-07,4.1411E+19,6.5675E-07
31046,1.42E+12,4.23E-07,4.1412E+19,6.5675E-07
31047,1.42E+12,4.23E-07,4.1413E+19,6.5675E-07
31048,1.42E+12,4.23E-07,4.1415E+19,6.5675E-07
31049,1.42E+12,4.23E-07,4.1416E+19,6.5675E-07
31050,1.42E+12,4.23E-07,4.1417E+19,6.5675E-07
31051,1.42E+12,4.23E-07,4.1418E+19,6.5675E-07
31052,1.42E+12,4.23E-07,4.142E+19,6.5675E-07
31053,1.42E+12,4.23E-07,4.1421E+19,6.5675E-07
31054,1.42E+12,4.23E-07,4.1422E+19,6.5675E-07
31055,1.42E+12,4.23E-07,4.1423E+19,6.5675E-07
31056,1.42E+12,4.23E-07,4.1425E+19,6.5675E-07
31057,1.42E+12,4.23E-07,4.1426E+19,6.5675E-07
31058,1.42E+12,4.23E-07,4.1427E+19,6.5675E-07
31059,1.42E+12,4.23E-07,4.1428E+19,6.5675E-07
31060,1.42E+12,4.23E-07,4.1429E+19,6.5675E-07
31061,1.42E+12,4.23E-07,4.1431E+19,6.5675E-07
31062,1.42E+12,4.23E-07,4.1432E+19,6.5675E-07
31063,1.42E+12,4.23E-07,4.1433E+19,6.5675E-07
31064,1.42E+12,4.23E-07,4.1434E+19,6.5675E-07
31065,1.42E+12,4.23E-07,4.1436E+19,6.5675E-07
31066,1.42E+12,4.23E-07,4.1437E+19,6.5675E-07
31067,1.42E+12,4.23E-07,4.1438E+19,6.5675E-07
31068,1.42E+12,4.23E-07,4.1439E+19,6.5675E-07
31069,1.42E+12,4.23E-07,4.1441E+19,6.5675E-07
31070,1.42E+12,4.23E-07,4.1442E+19,6.5675E-07
31071,1.42E+12,4.23E-07,4.1443E+19,6.5675E-07
31072,1.42E+12,4.23E-07,4.1444E+19,6.5675E-07
31073,1.42E+12,4.23E-07,4.1445E+19,6.5675E-07
31074,1.42E+12,4.23E-07,4.1447E+19,6.5675E-07
31075,1.42E+12,4.23E-07,4.1448E+19,6.5675E-07
31076,1.42E+12,4.23E-07,4.1449E+19,6.5675E-07
31077,1.42E+12,4.23E-07,4.145E+19,6.5675E-07
31078,1.42E+12,4.23E-07,4.1452E+19,6.5675E-07
31079,1.42E+12,4.23E-07,4.1453E+19,6.5675E-07
31080,1.42E+12,4.23E-07,4.1454E+19,6.5675E-07
31081,1.42E+12,4.23E-07,4.1455E+19,6.5675E-07
31082,1.42E+12,4.23E-07,4.1457E+19,6.5675E-07
31083,1.42E+12,4.23E-07,4.1458E+19,6.5675E-07
31084,1.42E+12,4.23E-07,4.1459E+19,6.5675E-07
31085,1.42E+12,4.23E-07,4.146E+19,6.5675E-07
31086,1.42E+12,4.23E-07,4.1462E+19,6.5675E-07
31087,1.42E+12,4.23E-07,4.1463E+19,6.5675E-07
31088,1.42E+12,4.23E-07,4.1464E+19,6.5675E-07
31089,1.42E+12,4.23E-07,4.1465E+19,6.5675E-07
31090,1.42E+12,4.23E-07,4.1466E+19,6.5675E-07
31091,1.42E+12,4.23E-07,4.1468E+19,6.5675E-07
31092,1.42E+12,4.23E-07,4.1469E+19,6.5675E-07
31093,1.42E+12,4.23E-07,4.147E+19,6.5675E-07
31094,1.42E+12,4.23E-07,4.1471E+19,6.5675E-07
31095,1.42E+12,4.23E-07,4.1473E+19,6.5675E-07
31096,1.42E+12,4.23E-07,4.1474E+19,6.5675E-07
31097,1.42E+12,4.23E-07,4.1475E+19,6.5675E-07
31098,1.42E+12,4.23E-07,4.1476E+19,6.5675E-07
31099,1.42E+12,4.23E-07,4.1478E+19,6.5675E-07
31100,1.42E+12,4.23E-07,4.1479E+19,6.5675E-07
31101,1.42E+12,4.23E-07,4.148E+19,6.5675E-07
31102,1.42E+12,4.23E-07,4.1481E+19,6.5675E-07
31103,1.42E+12,4.23E-07,4.1482E+19,6.5675E-07
31104,1.42E+12,4.23E-07,4.1484E+19,6.5675E-07
31105,1.42E+12,4.23E-07,4.1485E+19,6.5675E-07
31106,1.42E+12,4.23E-07,4.1486E+19,6.5675E-07
31107,1.42E+12,4.23E-07,4.1487E+19,6.5675E-07
31108,1.42E+12,4.23E-07,4.1489E+19,6.5675E-07
31109,1.42E+12,4.23E-07,4.149E+19,6.5675E-07
31110,1.42E+12,4.23E-07,4.1491E+19,6.5675E-07
31111,1.42E+12,4.23E-07,4.1492E+19,6.5675E-07
31112,1.42E+12,4.23E-07,4.1494E+19,6.5675E-07
31113,1.42E+12,4.23E-07,4.1495E+19,6.5675E-07
31114,1.42E+12,4.23E-07,4.1496E+19,6.5675E-07
31115,1.42E+12,4.23E-07,4.1497E+19,6.5675E-07
31116,1.42E+12,4.23E-07,4.1498E+19,6.5675E-07
31117,1.42E+12,4.23E-07,4.15E+19,6.5675E-07
31118,1.42E+12,4.23E-07,4.1501E+19,6.5675E-07
31119,1.42E+12,4.23E-07,4.1502E+19,6.5675E-07
31120,1.42E+12,4.23E-07,4.1503E+19,6.5675E-07
31121,1.42E+12,4.23E-07,4.1505E+19,6.5675E-07
31122,1.42E+12,4.23E-07,4.1506E+19,6.5675E-07
31123,1.42E+12,4.23E-07,4.1507E+19,6.5675E-07
31124,1.42E+12,4.23E-07,4.1508E+19,6.5675E-07
31125,1.42E+12,4.23E-07,4.151E+19,6.5675E-07
31126,1.42E+12,4.23E-07,4.1511E+19,6.5675E-07
31127,1.42E+12,4.23E-07,4.1512E+19,6.5675E-07
31128,1.42E+12,4.23E-07,4.1513E+19,6.5675E-07
31129,1.42E+12,4.23E-07,4.1515E+19,6.5675E-07
31130,1.42E+12,4.23E-07,4.1516E+19,6.5675E-07
31131,1.42E+12,4.23E-07,4.1517E+19,6.5675E-07
31132,1.42E+12,4.23E-07,4.1518E+19,6.5675E-07
31133,1.42E+12,4.23E-07,4.1519E+19,6.5675E-07
31134,1.42E+12,4.23E-07,4.1521E+19,6.5675E-07
31135,1.42E+12,4.23E-07,4.1522E+19,6.5675E-07
31136,1.42E+12,4.23E-07,4.1523E+19,6.5675E-07
31137,1.42E+12,4.23E-07,4.1524E+19,6.5675E-07
31138,1.42E+12,4.23E-07,4.1526E+19,6.5675E-07
31139,1.42E+12,4.23E-07,4.1527E+19,6.5675E-07
31140,1.42E+12,4.23E-07,4.1528E+19,6.5675E-07
31141,1.42E+12,4.23E-07,4.1529E+19,6.5675E-07
31142,1.42E+12,4.23E-07,4.1531E+19,6.5675E-07
31143,1.42E+12,4.23E-07,4.1532E+19,6.5675E-07
31144,1.42E+12,4.23E-07,4.1533E+19,6.5675E-07
31145,1.42E+12,4.23E-07,4.1534E+19,6.5675E-07
31146,1.42E+12,4.23E-07,4.1535E+19,6.5675E-07
31147,1.42E+12,4.23E-07,4.1537E+19,6.5675E-07
31148,1.42E+12,4.23E-07,4.1538E+19,6.5675E-07
31149,1.42E+12,4.23E-07,4.1539E+19,6.5675E-07
31150,1.42E+12,4.23E-07,4.154E+19,6.5675E-07
31151,1.42E+12,4.23E-07,4.1542E+19,6.5675E-07
31152,1.42E+12,4.23E-07,4.1543E+19,6.5675E-07
31153,1.42E+12,4.23E-07,4.1544E+19,6.5675E-07
31154,1.42E+12,4.23E-07,4.1545E+19,6.5675E-07
31155,1.42E+12,4.23E-07,4.1547E+19,6.5675E-07
31156,1.42E+12,4.23E-07,4.1548E+19,6.5675E-07
31157,1.42E+12,4.23E-07,4.1549E+19,6.5675E-07
31158,1.42E+12,4.23E-07,4.155E+19,6.5675E-07
31159,1.42E+12,4.23E-07,4.1551E+19,6.5675E-07
31160,1.42E+12,4.23E-07,4.1553E+19,6.5675E-07
31161,1.42E+12,4.23E-07,4.1554E+19,6.5675E-07
31162,1.42E+12,4.23E-07,4.1555E+19,6.5675E-07
31163,1.42E+12,4.23E-07,4.1556E+19,6.5675E-07
31164,1.42E+12,4.23E-07,4.1558E+19,6.5675E-07
31165,1.42E+12,4.23E-07,4.1559E+19,6.5675E-07
31166,1.42E+12,4.23E-07,4.156E+19,6.5675E-07
31167,1.42E+12,4.23E-07,4.1561E+19,6.5675E-07
31168,1.42E+12,4.23E-07,4.1563E+19,6.5675E-07
31169,1.42E+12,4.23E-07,4.1564E+19,6.5675E-07
31170,1.42E+12,4.23E-07,4.1565E+19,6.5675E-07
31171,1.42E+12,4.23E-07,4.1566E+19,6.5675E-07
31172,1.42E+12,4.23E-07,4.1567E+19,6.5675E-07
31173,1.42E+12,4.23E-07,4.1569E+19,6.5675E-07
31174,1.42E+12,4.23E-07,4.157E+19,6.5675E-07
31175,1.42E+12,4.23E-07,4.1571E+19,6.5675E-07
31176,1.42E+12,4.23E-07,4.1572E+19,6.5675E-07
31177,1.42E+12,4.23E-07,4.1574E+19,6.5675E-07
31178,1.42E+12,4.23E-07,4.1575E+19,6.5675E-07
31179,1.42E+12,4.23E-07,4.1576E+19,6.5675E-07
31180,1.42E+12,4.23E-07,4.1577E+19,6.5675E-07
31181,1.42E+12,4.23E-07,4.1579E+19,6.5675E-07
31182,1.42E+12,4.23E-07,4.158E+19,6.5675E-07
31183,1.42E+12,4.23E-07,4.1581E+19,6.5675E-07
31184,1.42E+12,4.23E-07,4.1582E+19,6.5675E-07
31185,1.42E+12,4.23E-07,4.1584E+19,6.5675E-07
31186,1.42E+12,4.23E-07,4.1585E+19,6.5675E-07
31187,1.42E+12,4.24E-07,4.1586E+19,6.5675E-07
31188,1.42E+12,4.24E-07,4.1587E+19,6.5675E-07
31189,1.42E+12,4.24E-07,4.1588E+19,6.5675E-07
31190,1.42E+12,4.24E-07,4.159E+19,6.5675E-07
31191,1.42E+12,4.24E-07,4.1591E+19,6.5675E-07
31192,1.42E+12,4.24E-07,4.1592E+19,6.5675E-07
31193,1.42E+12,4.24E-07,4.1593E+19,6.5675E-07
31194,1.42E+12,4.24E-07,4.1595E+19,6.5675E-07
31195,1.42E+12,4.24E-07,4.1596E+19,6.5675E-07
31196,1.42E+12,4.24E-07,4.1597E+19,6.5675E-07
31197,1.42E+12,4.24E-07,4.1598E+19,6.5675E-07
31198,1.42E+12,4.24E-07,4.16E+19,6.5675E-07
31199,1.42E+12,4.24E-07,4.1601E+19,6.5675E-07
31200,1.42E+12,4.24E-07,4.1602E+19,6.5675E-07
31201,1.42E+12,4.24E-07,4.1603E+19,6.5675E-07
31202,1.42E+12,4.24E-07,4.1604E+19,6.5675E-07
31203,1.42E+12,4.24E-07,4.1606E+19,6.5675E-07
31204,1.42E+12,4.24E-07,4.1607E+19,6.5675E-07
31205,1.42E+12,4.24E-07,4.1608E+19,6.5675E-07
31206,1.42E+12,4.24E-07,4.1609E+19,6.5675E-07
31207,1.42E+12,4.24E-07,4.1611E+19,6.5675E-07
31208,1.42E+12,4.24E-07,4.1612E+19,6.5675E-07
31209,1.42E+12,4.24E-07,4.1613E+19,6.5675E-07
31210,1.42E+12,4.24E-07,4.1614E+19,6.5675E-07
31211,1.42E+12,4.24E-07,4.1616E+19,6.5675E-07
31212,1.42E+12,4.24E-07,4.1617E+19,6.5675E-07
31213,1.42E+12,4.24E-07,4.1618E+19,6.5675E-07
31214,1.42E+12,4.24E-07,4.1619E+19,6.5675E-07
31215,1.42E+12,4.24E-07,4.162E+19,6.5675E-07
31216,1.42E+12,4.24E-07,4.1622E+19,6.5675E-07
31217,1.42E+12,4.24E-07,4.1623E+19,6.5675E-07
31218,1.42E+12,4.24E-07,4.1624E+19,6.5675E-07
31219,1.42E+12,4.24E-07,4.1625E+19,6.5675E-07
31220,1.42E+12,4.24E-07,4.1627E+19,6.5675E-07
31221,1.42E+12,4.24E-07,4.1628E+19,6.5675E-07
31222,1.42E+12,4.24E-07,4.1629E+19,6.5675E-07
31223,1.42E+12,4.24E-07,4.163E+19,6.5675E-07
31224,1.42E+12,4.24E-07,4.1632E+19,6.5675E-07
31225,1.42E+12,4.24E-07,4.1633E+19,6.5675E-07
31226,1.42E+12,4.24E-07,4.1634E+19,6.5675E-07
31227,1.42E+12,4.24E-07,4.1635E+19,6.5675E-07
31228,1.42E+12,4.24E-07,4.1636E+19,6.5675E-07
31229,1.42E+12,4.24E-07,4.1638E+19,6.5675E-07
31230,1.42E+12,4.24E-07,4.1639E+19,6.5675E-07
31231,1.42E+12,4.24E-07,4.164E+19,6.5675E-07
31232,1.42E+12,4.24E-07,4.1641E+19,6.5675E-07
31233,1.42E+12,4.24E-07,4.1643E+19,6.5675E-07
31234,1.42E+12,4.24E-07,4.1644E+19,6.5675E-07
31235,1.42E+12,4.24E-07,4.1645E+19,6.5675E-07
31236,1.42E+12,4.24E-07,4.1646E+19,6.5675E-07
31237,1.42E+12,4.24E-07,4.1648E+19,6.5675E-07
31238,1.42E+12,4.24E-07,4.1649E+19,6.5675E-07
31239,1.42E+12,4.24E-07,4.165E+19,6.5675E-07
31240,1.42E+12,4.24E-07,4.1651E+19,6.5675E-07
31241,1.42E+12,4.24E-07,4.1653E+19,6.5675E-07
31242,1.42E+12,4.24E-07,4.1654E+19,6.5675E-07
31243,1.42E+12,4.24E-07,4.1655E+19,6.5675E-07
31244,1.42E+12,4.24E-07,4.1656E+19,6.5675E-07
31245,1.42E+12,4.24E-07,4.1657E+19,6.5675E-07
31246,1.42E+12,4.24E-07,4.1659E+19,6.5675E-07
31247,1.42E+12,4.24E-07,4.166E+19,6.5675E-07
31248,1.42E+12,4.24E-07,4.1661E+19,6.5675E-07
31249,1.42E+12,4.24E-07,4.1662E+19,6.5675E-07
31250,1.42E+12,4.24E-07,4.1664E+19,6.5675E-07
31251,1.42E+12,4.24E-07,4.1665E+19,6.5675E-07
31252,1.42E+12,4.24E-07,4.1666E+19,6.5675E-07
31253,1.42E+12,4.24E-07,4.1667E+19,6.5675E-07
